"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"1",744.427604644768,1.6385022373205,0.6161347999085,2.65932428676943,0.00782975597515604,0.0408029536733484,"DPM1"
"2",2408.51610574474,1.98942242641993,0.686662972785145,2.89723271134122,0.00376470385678353,0.024870646882969,"CFH"
"3",218.807993288473,2.173601117188,0.676768900875386,3.21173315496102,0.00131936862144107,0.0119735179356536,"ENPP4"
"4",1017.58929832277,1.46664023577079,0.493371177683771,2.97269135715675,0.00295201132487803,0.0210528939828383,"ANKIB1"
"5",1145.56984544639,1.92679966541557,0.471032600277595,4.09058664788816,4.3028341639915e-05,0.000987681579149599,"LAP3"
"6",1275.77475500515,1.63877700566101,0.45554771600714,3.5973772846999,0.000321442066100931,0.00431365259689851,"PLXND1"
"7",1859.12075286826,1.85038866021765,0.577249047146155,3.2055291721411,0.00134814380511376,0.0121450172356335,"RBM6"
"8",403.988451375646,1.5322866866271,0.585766734132002,2.61586498061838,0.00890017440237334,0.0444355726184959,"VPS50"
"9",1028.57991358754,2.28552836089708,0.714411336173401,3.19917706392938,0.00137820495087509,0.0123336049159798,"NDUFAB1"
"10",1771.15003253281,3.63684112054083,0.8967447008814,4.05560369296436,5.00049823468667e-05,0.00109679241449585,"PDK4"
"11",5.30481796214673,3.18820213239189,1.09478587634654,2.91216958610335,0.00358927709330109,0.0240679033570222,"ARX"
"12",4.86896825595739,3.15803531979241,0.884017739400193,3.57236645718799,0.000353769895752699,0.0046373548544892,"CALCR"
"13",402.349687536482,1.9896676151071,0.63549494342355,3.13089448735552,0.00174274762346345,0.0144593155732098,"MCUB"
"14",769.449571188532,1.93711451724138,0.747417933672665,2.59174208962685,0.00954913295798238,0.0465767502093679,"POLR2J"
"15",720.148036560463,1.74536005089809,0.632257352881464,2.76052155493922,0.00577091496740023,0.0332579338377154,"CIAPIN1"
"16",496.534353983252,2.45686619784259,0.748279351145213,3.28335426346117,0.00102579668088613,0.0100351781057415,"COPZ2"
"17",313.045594549764,2.27771521395792,0.819753740765229,2.77853591961862,0.00546044757485619,0.0320874854654056,"PRKAR2B"
"18",578.622886143188,1.27862173415212,0.372396148258295,3.43349881606527,0.000595844805857454,0.00680840314928297,"MSL3"
"19",301.331197013645,2.18378808829288,0.69243452861241,3.15378277375773,0.00161169003195047,0.0137424763218163,"TSPOAP1"
"20",282.778650686695,2.24580477956153,0.730944380080464,3.07247013694025,0.00212295073987586,0.0166103713347214,"WDR54"
"21",29.2180307487102,2.386817057546,0.560655179910039,4.25719255448418,2.07010050933427e-05,0.000563386373293425,"ABCB4"
"23",9.85989362668851,3.01640951739828,1.06594464328535,2.82979940506236,0.00465771967339164,0.0287625526423628,"ASB4"
"24",619.556109439894,2.22254554168054,0.766113035534018,2.90106738639594,0.00371893894587113,0.0246554228749306,"REX1BD"
"25",228.288956676209,2.2012029374151,0.596163240982085,3.69228222422598,0.000222250631771457,0.00330979857951934,"OSBPL7"
"26",557.657410357884,6.98166319051885,1.41631130637626,4.92946936107004,8.24532649470112e-07,4.41768151198865e-05,NA
"27",35.4627317800069,2.97116751000031,1.13889599783966,2.60881372455099,0.00908566854629259,0.0450083803663968,NA
"28",1116.06342155588,3.11838570404048,0.717586719021485,4.34565693787194,1.38859449367272e-05,0.000416980839259403,"SPATA20"
"29",1598.05384161385,2.9324646742314,1.03589050538697,2.83086355071469,0.00464225205979512,0.0286955437586381,"TNFRSF12A"
"30",616.744644556606,1.62931751996438,0.636100267825939,2.56141618291258,0.0104246392254796,0.0494728641209203,"PHTF2"
"31",26.6106123412052,2.70564719229739,0.93008548246616,2.90903066793738,0.00362551293210872,0.0242428876785583,"CCL26"
"32",66.8039360945151,2.79861302300457,0.824763739527574,3.39322995044329,0.000690736275017712,0.00760470542952551,"TBXA2R"
"34",62.2015152202252,5.28283276558138,1.12026597224204,4.71569510855409,2.40886929936031e-06,0.00010559613233303,"SCN4A"
"35",1049.08113857662,1.85932948141017,0.506386955430431,3.67175627545488,0.000240889355791792,0.00350015950351047,"LUC7L"
"36",525.213034524916,4.24802634593612,1.31815514750734,3.22270588099529,0.00126985871086284,0.0116447116782113,"SELE"
"37",83.6685584391432,1.92807310036708,0.592587740508595,3.25364999740341,0.0011393255845887,0.0107629906288805,"FMO3"
"38",3073.25487585205,2.05267382994257,0.752056062773955,2.7294159724892,0.00634466160261427,0.0355109098882138,"PSMB1"
"40",728.381259650776,1.51482688682559,0.439994197817245,3.44283377903721,0.000575653011916227,0.00667087830363771,"CYTH3"
"41",273.311970580063,1.96453647040722,0.709572095290033,2.76862137539982,0.00562940130190355,0.0327092526571625,"SS18L2"
"42",440.326981639474,1.35406524628911,0.527398684888788,2.56744145384936,0.0102452088546896,0.0488807117830613,"CRY1"
"43",1549.35785890788,5.23094752717231,0.93149915352486,5.61562241616434,1.95855935515128e-08,2.10629843453639e-06,"IL32"
"44",224.561283976645,2.43490667990213,0.660802906743651,3.68476992920783,0.0002289093184604,0.0033899942831804,"RHOBTB2"
"45",13749.1875092048,2.48837026510037,0.647504510535486,3.84301610971402,0.000121531488026986,0.0021137093720642,"RPS20"
"46",9217.23912187139,1.36752687287922,0.420375814621411,3.25310549587829,0.00114151108785077,0.0107705417760783,"CSDE1"
